created_at,tweet_id,text
Mon Mar 30 23:31:56 +0000 2020,1244769356900270081,Scott Morrison calls the Pacific our 'family'; Covid-19 is Australia's chance to prove that |  https://t.co/sIQNp2Ifrp
Mon Mar 30 23:30:53 +0000 2020,1244769092638093318,@Adam_Creighton Just another Scott Morrison stooge in the Murdoch media. No credibility.  Has to work for Murdoch as nobody else would hire him.
Mon Mar 30 23:30:23 +0000 2020,1244768966951616512,"@SusanCarland @LaTrioli They've been writing Scott Morrison's press conference scripts too, eh?"
Mon Mar 30 23:28:42 +0000 2020,1244768547026288640,"@DougCameron51 @TroyBramston @AlboMP Also (unlike Rupert’s 🐕 Troy) Albo was also voted into parliament, by voters like me. Scott Morrison is not there to represent us. Albo is, and we expect him to. https://t.co/MsInIqFvVE"
Mon Mar 30 23:27:34 +0000 2020,1244768258898579456,"Scott Morrison: Self isolate. 
But also keep kmart, target, etc open.
But don't think about going there if it's not necessary. Only if you're going to buy a jigsaw puzzle.
#coronavirusaus #COVIDー19 #auspol #COVID19Aus"
Mon Mar 30 23:26:52 +0000 2020,1244768085828980736,Scott Morrison lists only four reasons to leave home amid coronavirus crisis https://t.co/W6I7GWY7Q3 via @Y7News
Mon Mar 30 23:26:06 +0000 2020,1244767890164740096,Scott Morrison calls the Pacific our 'family'; Covid-19 is Australia's chance to prove that | Pat Conroy https://t.co/SzQRiM3s7U
Mon Mar 30 23:25:45 +0000 2020,1244767803392946177,No.  Nothing.  $750 pensioner supplement.  I’m not holding my breath given Scott Morrison’s record for moving money to somewhere else than he inferred.   He’s the consummate lier. https://t.co/YxE4l1x2cA
Mon Mar 30 23:23:32 +0000 2020,1244767243864395776,scott morrison treats giving us vital health updates the same way that livelaughlove bloggers treat giving us a recipe for stew
Mon Mar 30 23:20:20 +0000 2020,1244766440055541760,Scott Morrison calls the Pacific our 'family'; Covid-19 is Australia's chance to prove that | Pat Conroy https://t.co/62ENPrw78O
Mon Mar 30 23:20:10 +0000 2020,1244766397848096768,Scott Morrison calls the Pacific our 'family'; Covid-19 is Australia's chance to prove that | Pat Conroy https://t.co/HiSHKb7CPG
Mon Mar 30 23:19:38 +0000 2020,1244766263135502336,"@MikeCarlton01 Scott Morrison recruited Combet
Porter recruited McManus 
It’s  called bipartisanship"
Mon Mar 30 23:19:21 +0000 2020,1244766190725222402,Scott Morrison fans are shitty
Mon Mar 30 23:15:53 +0000 2020,1244765321791070208,Scott Morrison calls the Pacific our ‘family’; Covid-19 is Australia’s chance to prove that | Pat Conroy https://t.co/yYsFEMkEEG
Mon Mar 30 23:15:50 +0000 2020,1244765306104377345,Scott Morrison calls the Pacific our ‘family’; Covid-19 is Australia’s chance to prove that | Pat Conroy https://t.co/yhvrRrTVSA
Mon Mar 30 23:13:43 +0000 2020,1244764773025103872,Should Scott Morrison endorse &amp; advocate Chloroquine as an treatment to assist in lowering infection rates of covid19
Mon Mar 30 23:13:42 +0000 2020,1244764771716497409,I heard a pundit on the radio this morning refer to Scott Morrison’s massive package. I almost choked on my porridge.
Mon Mar 30 23:13:06 +0000 2020,1244764619979309060,Scott Morrison calls the Pacific our 'family'; Covid-19 is Australia's chance to prove that | Pat Conroy https://t.co/3213wYmEuo https://t.co/outLULrHuf
Mon Mar 30 23:11:04 +0000 2020,1244764108668284929,"@darrylbearhusky Australia's strong Coalition government, lead by Scott Morrison, is being praised world-wide for its handling of the #coronavirus pandemic.

If Bill Shorten was PM, as you fantasised about for years, the response would have been insipid.

#auspol #COVID19Aus #Covid_19"
Mon Mar 30 23:09:56 +0000 2020,1244763824386965506,Scott Morrison calls the Pacific our ‘family’; Covid-19 is Australia’s chance to prove that | Pat Conroy | World news https://t.co/TRHpIfxtni https://t.co/Riyrwsk7wK
Mon Mar 30 23:08:13 +0000 2020,1244763390251130880,“Norman Swan does not have Covid-19” https://t.co/uOA292Fvru
Mon Mar 30 23:08:07 +0000 2020,1244763366591209472,"Haha! They've superimposed Scott Morrison's COVID-19 press conference on to Duke Dumont's 'Red Light, Green Light'. Class. https://t.co/BzuhkE4iv4"
Mon Mar 30 23:05:38 +0000 2020,1244762740318560257,"scott morrison, aus govt
if you wish australian business,unemployed,
to survive working at home,
you will have to stop all entertainment channels ie netfix
from using all the bandwidth over the next 12 months
you have been warned
#COVID19Aus"
Mon Mar 30 23:05:17 +0000 2020,1244762650975694848,Scott Morrison: We demand water be taken off the market and water trading ended in Australia. https://t.co/ASn3FkAPRk via @ChangeAUS
Mon Mar 30 23:04:48 +0000 2020,1244762529538039808,"scott morrison, aus govt
if you wish australian business,unemployed,
to survive working at home,
you will have to stop all entertainment channels ie netfix
from using all the bandwidth over the next 12 months
you have been warned
#nbn"
Mon Mar 30 23:02:16 +0000 2020,1244761891408424960,Here is the latest update from Prime Minister Scott Morrison about Income support partner pay income test and the new JobKeeper Payment - https://t.co/DvbkNmu2Y3 https://t.co/8uz68TXyxu
Mon Mar 30 23:00:33 +0000 2020,1244761459718066177,Coronavirus Australia update live: Tasmania records second death as NSW considers pop-up testing in Bondi – latest news https://t.co/9XJ6V1o7dZ
Mon Mar 30 23:00:21 +0000 2020,1244761411210919942,"It's March 31, 2020 at 10:00AM and the current Australian Prime Minister is Scott Morrison."
Mon Mar 30 23:00:06 +0000 2020,1244761349718069248,Coronavirus Australia update live: Tasmania records second death as NSW considers pop-up testing in Bondi – latest news https://t.co/rPSNiU4dFF
