created_at,tweet_id,text
Sat Mar 21 23:32:21 +0000 2020,1241507972435464192,"“...Eligible enterprises will get a payment equal to 100% of the amount tax withheld, up to a maximum payment of $100,000, which can be used as a wage subsidy.” In other words, it will be optional; they can just pocket it? #auspol #insiders https://t.co/CJtQTkgvRQ"
Sat Mar 21 23:31:00 +0000 2020,1241507631862181888,"Money for business MUST be tied to evidence that employees have been retained!!

Also, threshold of $50 billion t/o MUST be reduced. These are not small businesses!!!

Scott Morrison to announce $66bn stimulus, including income support for workers

https://t.co/o8nJdI9Hff"
Sat Mar 21 23:29:50 +0000 2020,1241507341658279937,"Read this comment, and sign the petition. We need to keep our Doctors and nurses safe and slow the spread of this infection. https://t.co/l4J044mj19 via @ChangeAUS"
Sat Mar 21 23:28:46 +0000 2020,1241507070811107331,Are Scott Morrison’s kids currently being homeschooled?
Sat Mar 21 23:28:06 +0000 2020,1241506902548172800,This is the church Scott Morrison is a member of
Sat Mar 21 23:23:18 +0000 2020,1241505695003848704,PM Scott Morrison goes for broke with $189b stimulus package | The New Daily https://t.co/tzY91UqPLX
Sat Mar 21 23:21:18 +0000 2020,1241505193117634560,"@smh @CroweDM And you believe printing money out of thin air (at the expense of the taxpayer), and the subsequent debasement of the AUD is a positive move?
This is a war on the Australian people, carried out by Scott Morrison at the behest of his central banking overlords.
#plandemic #cashban"
Sat Mar 21 23:19:45 +0000 2020,1241504803542319105,@InsidersABC @SeanBradbery @JEChalmers @ScottMorrisonMP @AlboMP Scott Morrison after Albo joins the si called war cabinet. https://t.co/9fbne3er3L
Sat Mar 21 23:14:22 +0000 2020,1241503445929975808,#insiders Whilst travelling through 4 states of Australia over a period of 4 weeks one thing is certain. People in the regional areas are listening to Scott Morrison and Greg Hunt to accurately &amp; honestly report and often. Keep them in the loop.
Sat Mar 21 23:13:44 +0000 2020,1241503287720824832,"That damn Scott Morrison again, why wasn’t he there (everywhere) to lead and say to fuckwits “don’t.... don’t...... don’t..... (anyone with a functioning brain can fill in the dots.) https://t.co/Wcaz9Mxt8P"
Sat Mar 21 23:11:45 +0000 2020,1241502790175854599,"I just learned that Australians refer to their PM, Scott Morrison as ""Scotty from Marketing"" and even though I'm American, I find that hilarious."
Sat Mar 21 23:09:28 +0000 2020,1241502214884978690,"#auspol #coronavirusaustralia
Scott Morrison: Freeze rents &amp; mortgages for the duration of Coronavirus - Sign the Petition! https://t.co/SkZWxqFIes via @ChangeAUS"
Sat Mar 21 23:09:01 +0000 2020,1241502102511181824,"@prestontowers Here's #ScottyFromMarketing talking about small business owners in 2018.

https://t.co/2W39gb3kX1

Now, he doesn't trust them.
#HaveAGoGetAGo https://t.co/6jcEaybXDe"
Sat Mar 21 23:07:28 +0000 2020,1241501711060971520,"We're on at 11.00am this morning due to a pending media conference from Scott Morrison. 

Stay tuned 👊

#9AFLSFS | Today 11.00am AEDT https://t.co/TIWDd9VpLC"
Sat Mar 21 23:07:27 +0000 2020,1241501705751035904,"@Byron31Jump @NFL @MiamiDolphins In the immortal words of Bart Scott ""Can's Wait!""
Welcome to the Dolphins Mr. Jones.  #FinsUp 

Mark Morrison - Return of the Mack https://t.co/XetcrLHrUB via @YouTube"
Sat Mar 21 23:07:09 +0000 2020,1241501632665227264,@denniallen @CroweDM @ValerieLynneCl2 Scott Morrison is still playing partisan politics he cannot help himself.. It is a disgrace that the opposition not represented and highlights that this government has no understanding of what leadership looks like.
Sat Mar 21 23:06:51 +0000 2020,1241501555318292480,Scott Morrison to speak at 11.
Sat Mar 21 23:06:18 +0000 2020,1241501418172760066,Is this a directive from PMO ? Everytime a news item (usually favorable)  is about the pm  it’s PM ‘Scott Morrison ‘. I might be wrong but don’t recall any other PM always being named . We all know what the failure’s name is.
Sat Mar 21 23:04:50 +0000 2020,1241501048340021248,"@mpsmithnews What an obnoxious grub.
How dare she make lite of everyone's suffering 🤬🤬🤬🤬
Oh well, good to know Scott Morrison has such incredible power 🤔😁😁😁"
Sat Mar 21 23:03:59 +0000 2020,1241500834560499712,"@AlboMP @SydneyAirport Wouldn't have been if Scott Morrison was educated and acted quickly, instead of planning his holiday to America place Australians first, one disappointment after another with him."
Sat Mar 21 23:02:52 +0000 2020,1241500554284564480,"How good is announcing stimulus packages?

Can we PLEASE just have the first one before he announces the fucking third one?

PM Scott Morrison goes for broke with $189b stimulus package | The New Daily https://t.co/QuuJACjHTs"
Sat Mar 21 23:02:42 +0000 2020,1241500509585821696,Scott Morrison: Shut Our Schools - with full pay! #Covid19WalkOut #WalkOutSaveLives - Sign the Petition! https://t.co/vCXGvk1OAt via @ChangeAUS
Sat Mar 21 23:02:20 +0000 2020,1241500420582694912,@SkyNewsAust @ScottMorrisonMP Your 100% wrong. Scott Morrison is not a good communicator. He needs to become transparent &amp; release all the modelling of the potential impact of COVID-19. Then people will start to listen to him. At the moment Sky News are the only guys that listen to Morrison no else does.
Sat Mar 21 23:02:17 +0000 2020,1241500407920078849,Scott Morrison: Schools/Childcare's/Colleges to be closed for indefinite period to stop spread of COVID19 - Sign the Petition! https://t.co/HeYF4nq17A via @ChangeAUS
Sat Mar 21 23:01:34 +0000 2020,1241500224259932161,"#ScottyFromMarketing is a lying, untrustworthy, megalomaniacal charlatan. He always has been.

This @mrseankelly article from 2018 paints a very clear picture of ""the rise, duck and weave of Australia's no-fault prime minister"".

https://t.co/2W39gb3kX1 https://t.co/sEP8whd7r6 https://t.co/K4DH3stnjH"
Sat Mar 21 23:00:09 +0000 2020,1241499870659215360,"It's March 22, 2020 at 10:00AM and the current Australian Prime Minister is Scott Morrison."
Sat Mar 21 22:59:57 +0000 2020,1241499820461658112,"More to come, but welcome signs boost to business with annual turnover &lt;$50m will include #charities as Prime Minister @ScottMorrisonMP set to announce second stimulus today. #Covid19au https://t.co/BteJuQzojV"
Sat Mar 21 22:59:43 +0000 2020,1241499759178739713,"Scott Morrison to announce $66bn stimulus, including income support for workers https://t.co/9pz0SxmrDJ"
Sat Mar 21 22:59:31 +0000 2020,1241499710566719488,"Scott Morrison to announce $66bn stimulus, including income support for workers https://t.co/yccwV1HT6V"
Sat Mar 21 22:59:30 +0000 2020,1241499707907530752,Remember an epoch ago when Scott Morrison was gonna go to the NRL? That was last weekend.
Sat Mar 21 22:58:12 +0000 2020,1241499377425735680,the idea that the budget deficit “broke Scott Morrison’s heart” is about right. Unlike you know dead people. Unemployed people. #Insiders
Sat Mar 21 22:55:21 +0000 2020,1241498659709059078,Scott Morrison: Shut Our Schools - with full pay! #Covid19WalkOut #WalkOutSaveLives - Sign the Petition! https://t.co/TGBFJ5kTKM 来自 @ChangeAUS
Sat Mar 21 22:55:01 +0000 2020,1241498579627151360,"The IPA has captured the Liberal Party We have been blaming Abbott, Hockey, Scott Morrison &amp; Peter Dutton for a long time, but they are just dupes of would-be intellectuals, who wouldn't know what the words mutual obligation meant. excerpt 
https://t.co/88XpyIA2yh @IndependentAus"
Sat Mar 21 22:54:46 +0000 2020,1241498515919912962,"@blackops_spy @hughriminton Because health minister and CMO did so well last week? Scott Morrison doesn't want to appear, apparently"
Sat Mar 21 22:54:16 +0000 2020,1241498388945727488,"@DrPaulW @normanswan ""Trust the people in charge"" you say. Even when the people in charge contradict themselves? Like Scott Morrison urging Australians to stay 1.5 metres apart, yet insisting that children stay in classrooms where it's impossible to do that..."
Sat Mar 21 22:53:14 +0000 2020,1241498127326044161,"@gillianheath5 @ClaireabelleRed @etihad @EtihadHelp Australia

Australian Prime Minister Scott Morrison said on March 19 that the country's borders will close to all visitors, except for citizens and permanent residents and their close family members."
Sat Mar 21 22:53:05 +0000 2020,1241498092110659584,"@vanOnselenP @deniseshrivell Raw pigheadedness and yet another sign that Scott Morrison is not the person who should be leading the nation in this, or any, crisis."
Sat Mar 21 22:52:38 +0000 2020,1241497979350990848,Scott Morrison: Shut Our Schools - with full pay! #Covid19WalkOut #WalkOutSaveLives https://t.co/NsDpT3c1fc via @ChangeAUS
Sat Mar 21 22:52:10 +0000 2020,1241497861637828608,heres my free advice for Scott Morrison #insiders #covid19 #COVID19Aus #auspol https://t.co/8r343YWC0g
Sat Mar 21 22:51:55 +0000 2020,1241497795577536512,"@ScottMorrisonMP @JoshFrydenbergMP 
Scott Morrison had the hide to say Shorten had his hands in your wallet. Now Scott Morrison has taken everything you worked for all your life."
Sat Mar 21 22:49:45 +0000 2020,1241497253098872832,@vanOnselenP You were advocating AGAINST caution when Morrison was pushing it. #PVOFlipFlop
Sat Mar 21 22:48:02 +0000 2020,1241496819101626368,Scott Morrison: Shut Our Schools - with full pay! #Covid19WalkOut #WalkOutSaveLives - Sign the Petition! https://t.co/FtDzHyeG9I via @ChangeAUS
Sat Mar 21 22:47:59 +0000 2020,1241496805814272001,Scott Morrison: Freeze rents &amp; mortgages for the duration of Coronavirus - Sign the Petition! https://t.co/rrYbWo12Go via @Change
Sat Mar 21 22:47:53 +0000 2020,1241496782426652672,"Scott Morrison doesn’t care about retires. Well done you idiots, you retires that voted for Morrison. Hang your head in shame and thanks for nothing. https://t.co/98e7x40NI0"
Sat Mar 21 22:44:42 +0000 2020,1241495980417011712,"@SkyNewsAust @ScottMorrisonMP Scott Morrison must enforce a stay at home strategy, NOW. https://t.co/OgAFgLXeRN"
Sat Mar 21 22:44:32 +0000 2020,1241495938461347840,@BelindaJones68 More like hypocritical answers from Scott Morrison &amp; his lot! #insiders
Sat Mar 21 22:43:15 +0000 2020,1241495615051161601,Where is Scott Morrison - missing in action again
Sat Mar 21 22:41:47 +0000 2020,1241495249400131584,What’s with David Speers &amp; his “blame” question? Does he talk to Scott Morrison like this. NO! This is stupid line of questioning. #insiders
Sat Mar 21 22:38:58 +0000 2020,1241494537869987841,@aboyhisstuffan1 @hughriminton @ScottMorrisonMP @LiberalAus Scott Morrison was already too late with the orders to shut down borders.
Sat Mar 21 22:38:51 +0000 2020,1241494509331951616,Scott Morrison: Shut Our Schools - with full pay! #Covid19WalkOut #WalkOutSaveLives - Sign the Petition! https://t.co/aKoKixQJbb via @ChangeAUS
Sat Mar 21 22:38:28 +0000 2020,1241494413345316865,“The news rolls in like waves. One unfathomably huge development crashing on another. President Donald Trump has shut US borders. Now Australia is closed to foreigners too. Scott Morrison is spending billions.” https://t.co/ez0aHYhqQ9
Sat Mar 21 22:37:31 +0000 2020,1241494172344832003,"Morning OZ . 
Here is your new three word slogan 
Scott Morrison .
TOO FUCKING LATE .  
I hope I am wrong . 
I really do . 
But hey , I hate the bastard #Auspol #bullshitboy #ScottyFromHillsong"
Sat Mar 21 22:36:42 +0000 2020,1241493967650226177,Scott Morrison cut $14 billion from government schools as treasurer. He doesn’t value teachers. The Department of Education has historically run on saving face. Schools will remain open. Business as usual. #insiders #auspol
Sat Mar 21 22:35:26 +0000 2020,1241493647356391424,@InsidersABC @David_Speers @JEChalmers So when is Scott Morrison speaking so journalists can ask him these questions? Why are casual and freelancers not being accounted for? #Covid_19 #Lockdownaustralia #shutdownschools #StayAtHome
Sat Mar 21 22:34:51 +0000 2020,1241493503349161985,"""Eligible enterprises will get a payment equal to 100% of the amount tax withheld, up to a maximum payment of $100,000, which can be used as a wage subsidy"" - But will it tho? 🤔
#covid19australia
https://t.co/biSuWhnD6m"
Sat Mar 21 22:34:28 +0000 2020,1241493404787195905,"@raywongy You’re not the only one, we have Scott Morrison. He’s a total tool as well."
Sat Mar 21 22:33:27 +0000 2020,1241493151505772544,@BelindaJones68 Excerpt from The Bulletin Saturday Editorial on Scott Morrison - https://t.co/85gkIQdhh0
Sat Mar 21 22:33:23 +0000 2020,1241493132488790016,"Conservative governments by definition are averse to change or innovation, unfortunately in a time of a #Coronavid19 emergency .....that is the last thing we need.

Scott Morrison....doing too little....too late, but Australia...you voted for #ScottyFromMarketing 

#Auspol"
Sat Mar 21 22:32:58 +0000 2020,1241493030047105024,@bugwannostra @carolemorrissey I could not take any more of Scott Morrison on tv just dribble on.
Sat Mar 21 22:32:55 +0000 2020,1241493014129721344,"@etihad @gillianheath5 @EtihadHelp 

Australian Prime Minister Scott Morrison said on March 19 that the country's borders will close to all visitors, except for citizens and permanent residents and their close family members."
Sat Mar 21 22:32:36 +0000 2020,1241492934278561792,Scott Morrison's coronavirus response revolves around the dreaded curve of COVID-19 infections - ABC News https://t.co/pEAcJvFpaL
Sat Mar 21 22:32:14 +0000 2020,1241492844767875073,"Australian Prime Minister Scott Morrison said on March 19 that the country's borders will close to all visitors, except for citizens and permanent residents and their close family members @EtihadHelp"
Sat Mar 21 22:32:10 +0000 2020,1241492828393373696,@camstewarttheoz @petebarron Two words: Scott Morrison. That’s what’s gone wrong. Again.
Sat Mar 21 22:31:56 +0000 2020,1241492766779035649,"The Bulletin which had a reach of over 500,000 has been restricted for calling Scott Morrison out over his dithering"
Sat Mar 21 22:31:10 +0000 2020,1241492575262871552,"@emmahusarmp @craigthomler #auspol Yes for years now teachers have felt undervalued &amp; unsupported, now many feel they are being treated like they are expendable! Many teachers are older &amp; many of them are vulnerable to serious infection from Coronavirus yet Scott Morrison et al gives them no consideration!"
Sat Mar 21 22:30:46 +0000 2020,1241492475266523136,"@EtihadHelp @etihad @gillianheath5 PLEASE UPDATE your website to reflect this -  Australian Prime Minister Scott Morrison said on March 19 that the country's borders will close to all visitors, except for citizens and permanent residents and their close family members"
Sat Mar 21 22:29:37 +0000 2020,1241492186195038208,"Scott Morrison must allow schools to close this W/E. Children need to be supported in this stimulus package in childcare plan instead of having to attend schools!
Childcare services MUST have access to daily testing services to protect workers and any kids in care.
#Insiders"
Sat Mar 21 22:29:31 +0000 2020,1241492162090373120,"@vanOnselenP Greg Hunt tops foolish spills.
Brendan Murphy whom I defended before, &amp; Scott Morrison are clown like
Reserve Bank acted mercifully
Some act responsibly, many don’t get it
HCWs prepare for Armageddon knowing it’s not enough.
Ration supply is self defeating, people get out more"
Sat Mar 21 22:28:40 +0000 2020,1241491945534279681,Because we are in it together. ..Scott Morrison Pm
Sat Mar 21 22:28:26 +0000 2020,1241491889318031360,Facebook imposing restrictions on Pages who speak out against Scott Morrison
Sat Mar 21 22:27:39 +0000 2020,1241491689774014464,"Boom.

Nonprofits included in latest round 👏

#COVID19Aus #nonprofits #auspol

https://t.co/8ehEvCuCHh https://t.co/zkDmiwhmlb"
Sat Mar 21 22:26:46 +0000 2020,1241491468880990208,"Scott Morrison to announce $66bn stimulus, including income support for workers https://t.co/ywy7aqpplt"
Sat Mar 21 22:25:50 +0000 2020,1241491232070569984,PM Scott Morrison goes for broke with $189b stimulus package | The New Daily https://t.co/V0svwTyMez
