created_at,tweet_id,text
Tue Mar 24 23:37:18 +0000 2020,1242596380574502912,"@CaptainJackYT atleast you dont have swarms of Australians just heading to the beach like nothings wrong, some people dont take it serious enough id rather Boris Johnson over Scott Morrison anyday of the fuckin week"
Tue Mar 24 23:36:50 +0000 2020,1242596264153190401,"Hey, @DailyMailAU this line ""...services include... physiotherapists &amp; allied health services"" - is completely untrue! 

All ALLIED HEALTH SERVICES have been asked to remain open as they are playing a vital role in keeping pressure off the health system. https://t.co/pk9fvN6RWO"
Tue Mar 24 23:36:48 +0000 2020,1242596255651356674,Are they still letting people get straight onto trains at Sudney airport with no checks ? THIS HAS TO STOP.https://t.co/CreAvBxpNl
Tue Mar 24 23:34:55 +0000 2020,1242595783251238914,The ballet-inspired exercise class that Scott Morrison couldn’t pronounce https://t.co/Ye0jzBT59D https://t.co/Yvg0FiJq8y
Tue Mar 24 23:34:25 +0000 2020,1242595655794606080,"Sorry for the profanity, WTF! Scott Morrison is making no sense!
-Only 10 people allowed at a funeral but shopping centres are still open with 100's.
-Every other country has closed their borders but we remain open to continue to bring in the virus.

https://t.co/0urLKpww8p"
Tue Mar 24 23:33:31 +0000 2020,1242595432066244608,"OracleFinancialGroup Australia coronavirus live updates: NSW records more than 1,000 confirmed cases of Covid-19 including two children under 10 – latest - The Guardian: Australia coronavirus live updates: NSW records more than 1,000 confirmed cases of… https://t.co/uNLpMVGhJs"
Tue Mar 24 23:32:28 +0000 2020,1242595166516473857,"""11 people CAN come to a funeral, but the extra person must cut the hair of the corpse.""
https://t.co/OB7nXZMzFC"
Tue Mar 24 23:32:04 +0000 2020,1242595063718219776,‘Stop the spread’ text alert amid strict restrictions https://t.co/ILFRPWoIdU
Tue Mar 24 23:30:50 +0000 2020,1242594753159426048,"Indians can’t leave their homes for 3 weeks, but Australians can participate in personal training classes of 10 people because Scott Morrison doesn’t want to deny someone their “livelihood.”

Modi Orders 3-Week Total Lockdown for All 1.3 Billion Indians https://t.co/1yvgm5ZLGB"
Tue Mar 24 23:30:39 +0000 2020,1242594709463117824,"@thisismash It’s not fair. Watching Trump, Scott Morrison and Boris is terrifying and depressing."
Tue Mar 24 23:30:22 +0000 2020,1242594638218719232,"Medical professionals can't walk off the job, so the Scott Morrison govt will gamble with their lives and the lives of tens of thousands of Australians because it's a bit inconvenient to take some short term pain now.

This is evil, shortsighted bullshit. #COVID19 #Lockdown https://t.co/J2Erwvc4GX"
Tue Mar 24 23:29:52 +0000 2020,1242594511852724224,"@missrobinson You’ll be surprised how many Australians are ok with it too. Just had a messenger fight with a friend because we disagree about lock down. I’m for, she is against. Thinks Scott Morrison is right to put economy first"
Tue Mar 24 23:29:46 +0000 2020,1242594488352047104,@LaRiccia_Bionda @BreakfastNews @GregHuntMP That’s awful 💔 Scott Morrison will regret these decisions.
Tue Mar 24 23:29:34 +0000 2020,1242594436162260993,"#TentWorldOffer2020 Good News from the Government in Canberra, led by Prime Minister Scott Morrison.  https://t.co/55mAJoqZ7b https://t.co/gu0sKS41WF"
Tue Mar 24 23:28:52 +0000 2020,1242594258449620995,"FEWER THAN FIVE to 10 people to be present at one time.  #HEALTH1ST #WaterNext #Jobs2nd #CaringForPeople 
https://t.co/JNv8Z4esn8"
Tue Mar 24 23:28:50 +0000 2020,1242594253072556032,"The measures will see the closure of even more businesses, as well as weddings and funerals.

https://t.co/R1FAhD25vg"
Tue Mar 24 23:28:50 +0000 2020,1242594250828611584,"This really is Scott Morrison’s GST Birthday Cake john Hewson moment. Except with people getting sick and dying. 
#ScottyFromMarketing #scomo #AusGov #auspol https://t.co/pZGkchR0cs"
Tue Mar 24 23:28:44 +0000 2020,1242594226606505985,Scott Morrison and the CMO is this your idea of #FlattenTheCurve? #auspol #COVID19Aus #coronavirusaustralia #coronavirusau https://t.co/9ZO82seMHp
Tue Mar 24 23:27:54 +0000 2020,1242594018308976640,@larissawaters you had no right to say what you said about Scott Morrison! Shut your mouth and keep it shut!!
Tue Mar 24 23:27:41 +0000 2020,1242593960746311682,Scott Morrison really said I wanna be a part of small nikah n small wedding twitter
Tue Mar 24 23:26:56 +0000 2020,1242593772786999296,Scott Morrison: Freeze rents &amp; mortgages for the duration of Coronavirus - Sign the Petition! https://t.co/PjKj2hm1vq via @ChangeAUS
Tue Mar 24 23:25:08 +0000 2020,1242593318673895424,Scott Morrison: Freeze rents &amp; mortgages for the duration of Coronavirus - Sign the Petition! https://t.co/2D6jj4fZAK via @ChangeAUS
Tue Mar 24 23:24:22 +0000 2020,1242593127652716544,"Scott Morrison slammed for contradictory stage two lockdown advice 
Scott Morrison is slammed for contradictory social distancing rules  harsh restrictions on weddings &amp; funerals open slather for shopping centres kids still going to school excerpt  https://t.co/DAoYg84AaK"
Tue Mar 24 23:23:01 +0000 2020,1242592786836123648,"@Colvick Col, why is it Australian airports are still not thermo-checking all people as they arrive? The issue has been brought up again and again and it's the question every politician / health chief dodges. And yet still they flow on in, unchecked.
https://t.co/C9I5qhnGDw"
Tue Mar 24 23:22:27 +0000 2020,1242592646830284800,[extremely scott morrison voice] how good is tea?!
Tue Mar 24 23:22:19 +0000 2020,1242592611447128064,Teachers' unions to meet with Morrison over coronavirus school closures https://t.co/SoH18xsfWv
Tue Mar 24 23:22:13 +0000 2020,1242592584863629313,@DrBradMcKay If Scott Morrison @ScottMorrisonMP put a stop to this stuff from being sold overseas sooner we wouldn’t be seeing these issues!
Tue Mar 24 23:22:12 +0000 2020,1242592583303352321,"The logic of Scott Morrison's 30 minute hairdressers' appointments
#coronavirusau #auspol #auspolcartoons #ScottyFromMarketing https://t.co/otDAQH2d1e"
Tue Mar 24 23:21:07 +0000 2020,1242592309650132992,Not Trimming my beard until Scott Morrison communicates clearly  for 2 whole days on COVID-19.
Tue Mar 24 23:20:55 +0000 2020,1242592257628205056,Thousands are still flying into Australia https://t.co/WaqxGAN4PY via @newscomauHQ
Tue Mar 24 23:20:40 +0000 2020,1242592196508790784,"@AlboMP As the leader of the opposition you should be assisting to keep lives safe from this deadly virus. How about working with the PM instead of against him. What an incredible job Scott Morrison is doing in this time of living a nightmare. So stop whinging on the sideline,and assist"
Tue Mar 24 23:19:46 +0000 2020,1242591969869783042,Scott Morrison stands firm on schools ahead of teachers union meeting https://t.co/W7PJdOOV1q https://t.co/5gWTCrsOuR
Tue Mar 24 23:18:49 +0000 2020,1242591729594834944,"PM Scott Morrison, speaking alongside Chief Medical Officer Brendan Murphy, last night announced further social distancing details and measures to help combat the spread of coronavirus (COVID-19): https://t.co/Trgl3CG98m
#COVID19 #wearefitnessaustralia https://t.co/XNmj60IU0y"
Tue Mar 24 23:17:52 +0000 2020,1242591493585395712,"Just over month ago @jacindaardern was still lecturing Australia on their policies. Was she taking #coronavirus too lightly?

#nzpol
#aupol
 https://t.co/0UMTf237Z6"
Tue Mar 24 23:17:41 +0000 2020,1242591445183131648,Someone make that ‘don’t be suspicious’ meme but it’s Scott Morrison saying ‘don’t be specific’ https://t.co/odQaracQgT
Tue Mar 24 23:16:47 +0000 2020,1242591217117876224,Scott Morrison: Freeze rents &amp; mortgages for the duration of Coronavirus - Sign the Petition! https://t.co/c0q1CKf4Bh via @ChangeAUS
Tue Mar 24 23:16:46 +0000 2020,1242591214072770560,Petition for 457/482 skilled visas to return to Australia.  Sign this for all the honorary Aussies stuck away from their loved ones here in Australia :( - Sign the Petition! https://t.co/XWVdiIyVeX via @Change
Tue Mar 24 23:15:52 +0000 2020,1242590986296889345,"""Those passengers that are recognising symptoms that have been infected on the ship and no action by New South Wales Health or otherwise could alter that.""
Dr Kerry Chant - demonstrating how to word under pressure.

https://t.co/zqGqb2J0Rq"
Tue Mar 24 23:15:50 +0000 2020,1242590980412325888,"Australia coronavirus live updates: NSW records more than 1,000 confirmed cases of Covid-19 including two children under 10 – latest https://t.co/dfdPcFY4y7"
Tue Mar 24 23:15:44 +0000 2020,1242590953166098434,The difference between the clarity of Dan Andrews and Scott Morrison is pretty astounding
Tue Mar 24 23:15:23 +0000 2020,1242590866977497094,Coronavirus updates LIVE: Scott Morrison upgrades social gathering bans as Japan confirms the Olympics will be held in 2021 https://t.co/jQgKc6hvxj #business #sport https://t.co/s3SQX3bdzV
Tue Mar 24 23:14:35 +0000 2020,1242590666095349761,@GDixon1977 @vanOnselenP If Scott Morrison won’t take instructions from anyone else at least watch Gladys Berejiklian or the Peter Gutwein.
Tue Mar 24 23:14:16 +0000 2020,1242590585308868608,"@mjrowland68 @BreakfastNews Scott Morrison does not have the intellectual capacity to lead this country in this crisis. 
He is overruling experts for the economy. 
Where is the love, compassion and global unity in his agenda?
We have the elderly, teachers, nurses and drs used as expendable resources now."
Tue Mar 24 23:13:51 +0000 2020,1242590481608921088,"Last night the Prime Minister Scott Morrison announced further restrictions on gatherings to help slow the spread of COVID-19, stating that people should “stay at home unless it is absolutely necessary” https://t.co/GxmME5pdio https://t.co/TxzJ3i8h2u"
Tue Mar 24 23:13:45 +0000 2020,1242590455277080576,Scott Morrison: Demand An Immediate Shutdown Of The Horse Racing Industry - Sign the Petition! https://t.co/xNJAX5hy5w via @CdnChange
Tue Mar 24 23:13:41 +0000 2020,1242590439896567809,"@AGramuglia Sweet baby Batman, that is the goddamn most idiotic thing I've seen all day.
And I accidentally saw both Scott Morrison and Trump giving press conferences, so that's some tough competition."
Tue Mar 24 23:13:23 +0000 2020,1242590363098869760,"Scott: Hi Shane Warne. It's Scott Morrison, the prime minister.

Shane: gidday

Scott: The government needs to text every person in Australia, and, damn it, you're the only person who can do it.

Shane: I've been training for this ever since my first Nokia 3210. ScoMo, let's go."
Tue Mar 24 23:13:17 +0000 2020,1242590339954688000,"Coronavirus update LIVE: NSW COVID-19 cases surpass 1000. Re #PortsFailures #RubyPrincess: ""This has been not a good event at all...There will be things that dont go the way we want them to, what's important is that we learn from them."" No #Accountability  https://t.co/iorLpNzsqL"
Tue Mar 24 23:11:02 +0000 2020,1242589771337252864,"Prime Minister Scott Morrison has announced further restrictions to tackle the COVID-19 pandemic and of such ALL auctions and open for inspections are to be by appointment only, please check over all your properties and ads to ensure the correct information is displayed."
Tue Mar 24 23:10:42 +0000 2020,1242589687832645632,@DrSeanMcDonald @newscomauHQ So is Scott Morrison.
Tue Mar 24 23:10:34 +0000 2020,1242589652885876736,"@Channel4News #KylieMooreGilbert is slipping from the news &amp; people's minds. She faces #COVID19 in Evin prison with lamentable healthcare, poor hygiene &amp; bad food. Please keep shouting for her, we're the only voice she has #actnow4kylie 
Sign the petition https://t.co/3Yl0fInXEH https://t.co/UfSvhsbAJ1"
Tue Mar 24 23:10:20 +0000 2020,1242589596703047680,"Surprising that Scott Morrison, who is normally quick to lock people up, is lagging the states in this case."
Tue Mar 24 23:10:16 +0000 2020,1242589578122280965,"@newscomauHQ Why are thousands arriving? I dont get it. I thought the country was locked down.

CLEARLY NOT! LOCK IT DOWN SCOTT MORRISON OR YOUR  JUST JUST CHASING YOUR TAIL  and people will die from this.
@ScottMorrisonMP @JoshFrydenberg @DanielAndrewsMP #auspol @SkyNewsAust @PeterDutton_MP"
Tue Mar 24 23:09:02 +0000 2020,1242589267110424576,"Australia coronavirus live updates: NSW records more than 1,000 confirmed cases of Covid-19 including two children under 10 – latest https://t.co/CxlilOjSQO"
Tue Mar 24 23:08:04 +0000 2020,1242589025170370561,"This is totally inconsistent with Scott Morrison's message last night, which was to stay home unless absolutely necessary. These texts are at least a week too late, and they've still managed to make a complete mess of it https://t.co/tj9AkzeVCH"
Tue Mar 24 23:07:59 +0000 2020,1242589004899536896,Coronavirus: Scott Morrison slammed for limiting weddings and funerals but opening school https://t.co/Ws8wM0keAX https://t.co/T329flAD1y
Tue Mar 24 23:07:16 +0000 2020,1242588826154876928,"Australia coronavirus live updates: NSW records more than 1,000 confirmed cases of Covid-19 including two children under 10 – latest https://t.co/yOD3IN8HOM"
Tue Mar 24 23:05:54 +0000 2020,1242588479554351104,Teachers' unions to meet with Morrison over coronavirus school closures https://t.co/VIoOMGz6E9 via @ABCNews
Tue Mar 24 23:05:01 +0000 2020,1242588259693129728,"All these people saying they feel sorry for Scott Morrison that he has to be PM through this. FFS. You elect your leader FOR a crisis, and people who put their hand up for the job are MEANT to handles crises. Stop enabling him. #coronavirusau #LockdownAustralia"
Tue Mar 24 23:03:52 +0000 2020,1242587969011060737,Regional and remote NBN customers to get data boost #COVID19Aus https://t.co/0gN2XIQayU
Tue Mar 24 23:01:55 +0000 2020,1242587475781935104,"UK is subsidising 80% of employee wage, to keep people in work.

Denmark 75%. NZ 58.5%.

Scott Morrison? Only 16.9%.

How many Australians could keep their job if we just did what the rest of the world is doing? https://t.co/g6YiDTk0A3"
Tue Mar 24 23:01:25 +0000 2020,1242587353140449284,Read Scott Morrison's full statement on the new national coronavirus restrictions - ABC News (Australian Broadcasting Corporation) https://t.co/gFfOqGSzRD  via @skinnergj - CRNews
Tue Mar 24 23:01:17 +0000 2020,1242587318709448705,"It would seem that for a lot of older Australians floating around the world at the moment that their ‘bucket list’
might just contain a bit too much irony for their diets. Are they senile, did the Scott Morrison government fail them, or both?
 https://t.co/w2IBIKiOFN"
Tue Mar 24 23:01:07 +0000 2020,1242587274556178437,"It's March 25, 2020 at 10:01AM and the current Australian Prime Minister is Scott Morrison."
Tue Mar 24 23:00:51 +0000 2020,1242587210374877187,"Scott Morrison's emergency measures will cost close to $20billion and will include a huge expansion of the instant assets write-off. 
https://t.co/ViqdfKMNJU"
Tue Mar 24 23:00:38 +0000 2020,1242587153961349120,Scott Morrison’s current response https://t.co/OYgXNKH3Os
