created_at,tweet_id,text
Mon Mar 23 23:31:59 +0000 2020,1242232654470066176,@GladysB Please reconsider the full shutdown of essential services that you were going to enact before Scott Morrison stopped it
Mon Mar 23 23:30:06 +0000 2020,1242232182896242694,PM Scott Morrison has placed further aged care restrictions to prevent Coronavirus spread. Facilities must enforce a maximum of two visitors at one time per day. Visits must also be short and in the resident’s room or other private space. Read more here: https://t.co/fQ50utHZwr
Mon Mar 23 23:29:21 +0000 2020,1242231992491470849,Live footage of Scott Morrison failing to tell Australians to shelter-in-place soon enough. https://t.co/huqnowaIa9
Mon Mar 23 23:28:27 +0000 2020,1242231766590472194,Babe David 💕Johanna 🔥🔥Law ❤️❤️❤️was know 💫increase Government 💫Scott Morrison would inspect very place sitting their 🚪 🙏🌊🏄‍♀️
Mon Mar 23 23:26:31 +0000 2020,1242231278780297216,The politics of a pandemic: When Scott Morrison lost the plot #covid19 #auspol https://t.co/tJwsS02CSC @IndependentAus
Mon Mar 23 23:25:34 +0000 2020,1242231041672253440,Scott Morrison: Freeze rents &amp; mortgages for the duration of Coronavirus - Sign the Petition! https://t.co/wJyNWYlEIr via @ChangeAUS
Mon Mar 23 23:25:16 +0000 2020,1242230964404670464,Rents &amp; mortgages freeze for the duration of Coronavirus - Sign the Petition! https://t.co/6tazA4EGJb via @ChangeAUS
Mon Mar 23 23:24:53 +0000 2020,1242230869625987072,Freeze rents &amp; mortgages for the duration of Coronavirus - Sign the Petition! https://t.co/6tazA4EGJb via @ChangeAUS
Mon Mar 23 23:23:55 +0000 2020,1242230624783446021,"#auspol #COVIDー19 

⁦@ScottMorrisonMP⁩ #ThoughtsAndPrayers while parliament to shut until August

Scott Morrison Wants #Australia To Know His “Prayer Knees” Are Getting A Workout https://t.co/PeuWoEp3Rs"
Mon Mar 23 23:23:49 +0000 2020,1242230599336595456,"Besieged PM caught in the coronavirus swamp, up to his neck in alligators https://t.co/oXjT6cl7Sk"
Mon Mar 23 23:20:25 +0000 2020,1242229745141436416,Scott Morrison &amp; Josh Frydenburg delivered a stimulus....next month
Mon Mar 23 23:19:29 +0000 2020,1242229511229337600,"Scott Morrison was clearly beyond irritated on Sunday when premiers Gladys Berejiklian and Daniel Andrews flagged shutdowns and indicated they disagreed with his insistence on the need for children to be kept in school, writes… https://t.co/RZQd0yrNfO https://t.co/6vPQJ6c2I7"
Mon Mar 23 23:16:32 +0000 2020,1242228768661372928,Demand An Immediate Shutdown Of The Horse Racing Industry - Sign the Petition! https://t.co/Uy3UdDURHV via @ChangeAUS
Mon Mar 23 23:16:25 +0000 2020,1242228738684678144,She has set a fine example! Wake up Scott Morrison! https://t.co/b5p6Ho9Nks
Mon Mar 23 23:16:22 +0000 2020,1242228727498469377,Scott Morrison: Demand An Immediate Shutdown Of The Horse Racing Industry - Sign the Petition! https://t.co/Uy3UdDURHV via @ChangeAUS
Mon Mar 23 23:16:11 +0000 2020,1242228681835044864,"“It will be absolutely vital that every Australian respects and follows the healthy social distancing measures that all Australian governments have implemented in order to flatten this curve and save lives.""
Scott Morrison 22/3/20
How are schools supposed to do that Mr Morrison?"
Mon Mar 23 23:16:10 +0000 2020,1242228675917086720,"#auspol 
How good is scott Morrison
How good are lnp economic managers
https://t.co/bk6KNVGcQV"
Mon Mar 23 23:16:03 +0000 2020,1242228646355468288,Whinge about Scott Morrison all you want but Donald Trump giving the most incoherent babble right now is next level stuff....
Mon Mar 23 23:14:38 +0000 2020,1242228288136732672,"@SDHamiltonVIC Its really difficult to tell which one is dumber, Scott Morrison or Donald Trump?"
Mon Mar 23 23:14:33 +0000 2020,1242228268318646272,Scott Morrison: No restrictions on Telehealth consultations NOW - Sign the Petition! https://t.co/rOGoe3rwNS via @ChangeAUS
Mon Mar 23 23:13:46 +0000 2020,1242228071492550656,Scott Morrison ..the New Zealander Prime Minister ...yes she knows what to do . Please follow her lead and lock Australians down ..before it is too late ... we are begging you ... please!
Mon Mar 23 23:11:39 +0000 2020,1242227541101797376,"Wondering if #ANZACspirits tire of being politicised by suits trying to curry favour w/public &amp; if the public see through it.
P.S. Isn't summoning spirits at odds with #ScottyFromMarketing's religion? I'm confused... #auspol2020 #covid19australia #9News https://t.co/T2lsxq0saY https://t.co/R4lw6PUXQs"
Mon Mar 23 23:10:34 +0000 2020,1242227267905794048,"Wondering if #ANZACS tire of being politicised by suits trying to curry favour with the public &amp; if the public see through it.
P.S. Isn't summoning spirits at odds with #ScottyFromMarketing's religion? I'm confused... #auspol2020 #covid19australia #9News https://t.co/T2lsxq0saY https://t.co/R4lw6PUXQs"
Mon Mar 23 23:08:45 +0000 2020,1242226808767930368,"from what ive heard daniel hepburn solicitored a contract hit on my family in 1999 from a primie minister called scott morrison who was removed from parliament for being insane and has not been heard from since ,,,he is not the same person as the current spy governmeNT AUSTRALia"
Mon Mar 23 23:08:14 +0000 2020,1242226678010490880,"This is the Worst Scenario You can Have In Life.
A World Wide Pandemic and Scott Morrison Running Our Country.😂 https://t.co/eo9E0kv8KH"
Mon Mar 23 23:07:31 +0000 2020,1242226499031162880,"#ScottyTheSalesMan @ScottMorrisonMP Defined As A #NonEssentialService Amidst Australia's #COVID19 Epidemic. Experts Say That The PM Is Not On The List Of Critical Services And That His Government Should Not Resuscitated Once The Crisis Is Over
https://t.co/QE3oZQ0eR1 #auspol https://t.co/yQ1CvCNs37"
Mon Mar 23 23:03:30 +0000 2020,1242225488954707970,"Scott Morrison is telling Australians to expect disruptive #coronavirus measures for ""at least six months"". Meanwhile, Donald Trump today is saying the US will reopen in weeks, not months. ""I'm not looking at months."""
Mon Mar 23 23:02:57 +0000 2020,1242225348130951169,"I ask this again. Faced with coronavirus and a trust deficit, can Scott Morrison swallow his pride? | Peter Lewis https://t.co/EPOJkrBk8m"
Mon Mar 23 23:02:24 +0000 2020,1242225212973670400,@MichaelSpring17 @AnodyneParadigm Are #ScottyFromMarketing and his useless incompetents planning to abscond? https://t.co/MJnGeeEDQt
Mon Mar 23 23:01:52 +0000 2020,1242225077996777472,"Besieged PM caught in the coronavirus swamp, up to his neck in alligators https://t.co/1Qw3VTvOS2"
Mon Mar 23 23:01:21 +0000 2020,1242224947138662400,The politics of a pandemic: When Scott Morrison lost the plot https://t.co/ZswEiNXOWF @IndependentAus
Mon Mar 23 23:01:07 +0000 2020,1242224888020008962,"@murpharoo @msmarto @Paul_Karp Created &amp; brought into this country compliments of Scott Morrison &amp; his party.  Its no accident.  Its ruling for the benefit of business with complete disregard for what was known to be happening in China, Italy &amp; South Korea.
Betrayal &amp; infection brought to our shore by PM."
Mon Mar 23 23:00:37 +0000 2020,1242224762031443968,No one in Australia is listening to dick face Scott Morrison because no one voted for him or has any confidence in him #scottmorrison #coronavirus #australia #chinesevirus #getmwarfare #itstheendoftheworldasweknowitandifeelfine
Mon Mar 23 23:00:27 +0000 2020,1242224722101899264,"It's March 24, 2020 at 10:00AM and the current Australian Prime Minister is Scott Morrison."
Mon Mar 23 23:00:11 +0000 2020,1242224654971879426,"Trending Australian news stories for 23 Mar. 2020:

1. https://t.co/zhrD4mshsI (2905 tweets)
2. https://t.co/T85qM0FW7f (2036 tweets)
3. https://t.co/SxjUrU5eRY (1998 tweets)
4. https://t.co/2XkbZz4vrs (510 tweets)
5. https://t.co/kGPVBFdXXL (495 tweets)

#ATNIX"
Mon Mar 23 22:57:33 +0000 2020,1242223990766096384,"Besieged PM caught in the coronavirus swamp, up to his neck in alligators | The New Daily https://t.co/RgI7ambWuy"
Mon Mar 23 22:57:20 +0000 2020,1242223934721802240,"Besieged PM caught in the coronavirus swamp, up to his neck in alligators | The New Daily https://t.co/WPqhkqfUTD"
Mon Mar 23 22:56:58 +0000 2020,1242223842967220225,NSW Parents confused over advice about sending children to school https://t.co/HNj3CELY7l via @DailyMailAU Why is she telling a different message than @ScottMorrisonMP. C’mon Scott reign get in
Mon Mar 23 22:55:54 +0000 2020,1242223577392390146,"For the last 18 months #KylieMooreGilbert has been locked in isolation, denied her basic human rights &amp; contact with her family. Iran claim her harsh treatment is ""her own fault""
#actnow4kylie, sign the petition to #FreeKylie 
https://t.co/3Yl0fInXEH https://t.co/YKAQkfKOwK"
Mon Mar 23 22:55:15 +0000 2020,1242223411503349761,"Scott Morrison's rallying cry to the nation: 'My prayer knees are getting a good work out' | The Canberra Times | Canberra, ACT
How the hell did we end up with this #ScottyFromMarketing Tw@t👇🏼
🤬🐾👎🏽🤥😈
#auspoI 
⁦@nobby15⁩ 
#coronavirusaustralia https://t.co/Jmx78doDVW"
Mon Mar 23 22:54:14 +0000 2020,1242223155621400577,"Besieged PM caught in the coronavirus swamp, up to his neck in alligators | The New Daily https://t.co/MOomy0pP98"
Mon Mar 23 22:53:59 +0000 2020,1242223092186746880,Top doctors beg Scott Morrison to place Australia into total lockdown https://t.co/kmYOoe18hM via @MailOnline
Mon Mar 23 22:53:48 +0000 2020,1242223048477954053,"@Kate3015 One day he will realise that Scott Morrison won the election, it still hasn't sunk in yet."
Mon Mar 23 22:53:35 +0000 2020,1242222994388213760,Scott Morrison: Freeze rents &amp; mortgages for the duration of Coronavirus - Sign the Petition! https://t.co/Ty0Zd4yCnc via @ChangeAUS
Mon Mar 23 22:52:16 +0000 2020,1242222662878810112,"Scott Morrison: we will lose jobs and here is the stimulus to help you 
Us: how do we access it ? 
Scott Morrison: Centrelink 
Centrelink: go online, don’t come in
The myGov website: you need x and x and x but it’s not working"
Mon Mar 23 22:49:26 +0000 2020,1242221948072951808,"https://t.co/DDS2El7QP7 Paul Bongiorno describes Morrison as a “besieged PM caught in the coronavirus swamp, up to his neck in alligators”. So true"
Mon Mar 23 22:49:21 +0000 2020,1242221926874935297,Surprised Scott Morrison didn’t jump on a plane at this time of crisis and went on holiday again!
Mon Mar 23 22:48:13 +0000 2020,1242221642232655874,"@impassive @billbowtell @GregHuntMP Scott Morrison disappeared for two days that weekend, I think he was secretly tested and after result was negative reappeared, even though advice is to quarantine for 2 weeks if in contact with known case. #PrimeHypcrite #CrimeMinisterMorrison #LNPCrimeFamily #LNPfail #COVIDIOTS"
Mon Mar 23 22:47:40 +0000 2020,1242221503598301184,Would be great if someone was able to get the relevant figures for Australia so we can ram them down Scott Morrison’s throat and ask him to act. https://t.co/TOeT2yKHUs
Mon Mar 23 22:41:13 +0000 2020,1242219878699814913,"@vanOnselenP 
Just watched Boris address the UK. I intensely dislike the man BUT am so impressed by him right now. Strong, impressive leadership!
Scott Morrison....terrifyingly incompetent! Appalling! And Stuart Roberts.FFS!"
Mon Mar 23 22:39:16 +0000 2020,1242219391594328064,Scott Morrison: Freeze rents &amp; mortgages for the duration of Coronavirus - Sign the Petition! https://t.co/Jw0oRPr2ut via @ChangeAUS
Mon Mar 23 22:38:37 +0000 2020,1242219227081211904,"In the aftermath of 2020, Scott Morrison must be questioned at length about his negligence and mishandling of two major crises within a year. Then he must resign. #auspol #australia #coronavirus #coronacrisis #covid_19australia #stayathomesavelives"
Mon Mar 23 22:38:12 +0000 2020,1242219122345172992,Scott Morrison: Freeze rents &amp; mortgages for the duration of Coronavirus - Sign the Petition! https://t.co/S9QU2xqIR7 via @ChangeAUS
Mon Mar 23 22:38:01 +0000 2020,1242219075180232704,Scott Morrison: Free Dr Kylie Moore-Gilbert - Sign the Petition! https://t.co/hBoJn04gO2 via @ChangeAUS
Mon Mar 23 22:35:26 +0000 2020,1242218423683133440,"Finally some common sense, @ScottMorrisonMP is not critical to the nation’s response to COVID-19, it has been confirmed, and he has been classified as Non-Essential https://t.co/I2z0RuaQvD 😆"
Mon Mar 23 22:34:58 +0000 2020,1242218306104225792,the truth hurts #COVIDIOTS #Coronaaustralia  https://t.co/V4QVjal0Sg
Mon Mar 23 22:34:20 +0000 2020,1242218146771034112,"Last week, Scott Morrison said: “We don’t need to tell Australians how to get out of bed in the morning and how to put their shoes and socks on and things like that.”

From someone who works in the customer service industry, I can assure you that we do. We absolutely do."
Mon Mar 23 22:32:39 +0000 2020,1242217723439898625,"Besieged PM caught in the coronavirus swamp, up to his neck in alligators | The New Daily https://t.co/G27Ot1DtIq"
Mon Mar 23 22:32:21 +0000 2020,1242217648169107457,@scott_morrison @dog_rates Moses is giving input from a doggy's perspective!
Mon Mar 23 22:30:36 +0000 2020,1242217206777184256,"Songs you can sing #auspol names to:
Scott Morrison - Sweet Caroline
Barnaby Joyce - Chattanooga Choo Choo 
Bridget McKenzie - Elenor Rigby
Dan Andrews - On My Own
Gladys Berijiklian, responding now to COVID - Supercalifragilisticexpalidocious 
Norman Swan - Skimbleshanks"
Mon Mar 23 22:29:11 +0000 2020,1242216852320710656,"@jommy_tee Scott Morrison must resign.
This Government must resign.
We need competent, compassionate adults to take over
#LNPStepDownNow"
Mon Mar 23 22:29:04 +0000 2020,1242216821614424066,"These are scary times for all Australians, but by working together and doing the right things, with support from government, we can come through stronger and united, says Prime Minister Scott Morrison.
https://t.co/CyOp6G2pOt"
Mon Mar 23 22:28:59 +0000 2020,1242216803792613376,@MmeHerceFr @barriecassidy @ScottMorrisonMP What did you expect government to do?  Scott Morrison has shown outstanding leadership.
Mon Mar 23 22:28:37 +0000 2020,1242216708133158912,"If they're going to keep playing discredited trickle down economics, then is time they showed how it works.
Take This stress out of peoples lives during this shutdown NOW. 
#Auspol
#SportsRortsNotForgotten

https://t.co/EmNw2tbJQz"
Mon Mar 23 22:28:16 +0000 2020,1242216622913396736,"UK leader: Boris Johnson
US leader: Donald Trump
Aus leader: Scott Morrison

Not exactly an inspiring group of people to lead through a crisis"
Mon Mar 23 22:28:04 +0000 2020,1242216572296368129,@ScottMorrisonMP Dear Scott Morrison is the Government aware Telstra not taking calls.
Mon Mar 23 22:28:03 +0000 2020,1242216565430308864,"@KateFre22792549 @AdamBandt @Greens Bwahahahaha
- but we already have flying pigs. Donald Trump &amp; Scott Morrison fly to places all the time!"
Mon Mar 23 22:23:57 +0000 2020,1242215535808352256,"Australian doctors - let's tell the government that today is the day to:

1.  #lockdownaustralia and 
2. help us prepare for #COVID19

Please sign this open letter to Prime Minister Scott Morrison ASAP:

👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻

https://t.co/Ys5OmHdNUN"
Mon Mar 23 22:22:49 +0000 2020,1242215249001893889,"Do as your told or else!
https://t.co/pE9L3ftsnR"
Mon Mar 23 22:19:56 +0000 2020,1242214524544897025,Scott Morrison has never fought for anything in his life
Mon Mar 23 22:18:25 +0000 2020,1242214143421104128,Prime Minister Scott Morrison reveals the latest stage of the coronavirus ad campaign https://t.co/xfs6EqJQAm
Mon Mar 23 22:17:50 +0000 2020,1242213996100386816,"for info from Dr Greg Kelly who has spearheaded this and the previous letter👇

—-
Dear Doctor,

One week ago we and over 7000 of our medical colleagues wrote to Prime Minister Scott Morrison, State Premiers and Health Ministers requesting strong action to avert a... (2/n)"
