created_at,tweet_id,text
Wed Apr 01 01:43:43 +0000 2020,1245164909228408833,"Show some compassion, a couple of minutes of your time and a signature. Please help us to
#FreeKylie

You could help change her life
https://t.co/eFwTRFfVu4"
Wed Apr 01 01:41:39 +0000 2020,1245164391349149697,"Very relieved that despite the will of the Australian people last year, PVO (10 Network Survivor Correspondent) finally recognises Scott Morrison as the PM of Australia."
Wed Apr 01 01:41:19 +0000 2020,1245164307408510978,"Scott Morrison can pray to his God all he likes. But the Prime Minister of Australia committing our Nation to God gives the impression timely decisions aren’t being made based on science, facts &amp; the public interest #auspol https://t.co/38S9injNwa"
Wed Apr 01 01:40:53 +0000 2020,1245164199107612672,Coronavirus live updates Australia: death toll rises to 20 as Queensland launches 'care army' – latest news https://t.co/rFOPT48QZ4
Wed Apr 01 01:36:16 +0000 2020,1245163036647677953,@GladysB Talk to your people. Talk to Scott Morrison Reach out. What's there to loose by doing so if your government is being honest. #COVIDー19 https://t.co/QKApAm8Zwt
Wed Apr 01 01:34:18 +0000 2020,1245162539983331328,Scott Morrison: Make NURSES yearly registration FREE for 2020. https://t.co/md66i1rjxu via @ChangeAUS. This is one way we can show our gratitude to nurses
Wed Apr 01 01:34:12 +0000 2020,1245162517023735808,"This made me cry, in a good way...... https://t.co/M3Cf6yhEJZ"
Wed Apr 01 01:33:36 +0000 2020,1245162366326542336,"@slsandpet As soon as I saw “Scott Morrison steps up” I couldn’t read it. Morriscon never steps up! , he is pushed pulled &amp; dragged. He wastes everyone’s time and energy getting him to DO ANYTHING! Meanwhile, lives are lost. PvO is a sychophantic marshmallow"
Wed Apr 01 01:33:13 +0000 2020,1245162267764645888,@PinkSkyMagazine @MdmAbsentMinded @EddyJokovich @smh ... They too are suffering from a government that murders innocent civilians. This act by the CCP could be classed as war crimes or crimes against humanity. Scott Morrison has done his best in a difficult situation and probably acted fast enough that we may never see the....
Wed Apr 01 01:32:58 +0000 2020,1245162204866859008,Coronavirus live updates Australia: death toll rises to 20 as Queensland launches 'care army' – latest news https://t.co/F2f1NX1GWZ
Wed Apr 01 01:32:37 +0000 2020,1245162118078320640,"@SwannyQLD As @annabelcrabb has noted, it is too often not so much WHAT is done, but WHO does it:
https://t.co/DpOtOXiemt"
Wed Apr 01 01:31:01 +0000 2020,1245161713080487936,"Excellent initiative, @AnnastaciaMP !

Coronavirus Live Updates Australia: 

Queensland launches 'Care Army' (care for a senior) – Latest News 

https://t.co/WPQBW5fukp"
Wed Apr 01 01:30:04 +0000 2020,1245161476978921472,"Listen to your New God! Frankie Gos To Hollywood. Naah Seriously, Scott Morrison forget about your instincts they only belong to you and will probably serve you better than he. Trusting my instincts has served me well as if i had not trusted them i would not be writing this now."
