created_at,tweet_id,text
Mon Mar 30 10:54:31 +0000 2020,1244578749636415488,"@ici_cam @KKeneally @JuliaGillard I dated a Narcissist for 4 years, it took a decade to put my life back together. ""liking applause doesn't make someone a narcissist. They leave a carnage of destroyed lives. (Kinda like Scott Morrison)"
Mon Mar 30 10:53:36 +0000 2020,1244578516693377024,Something you won't see on the MSM.  National Apology National Apology to the victims and survivors of institutional child sexual abuse. Australian Prime Minister Scott Morrison https://t.co/htSSn6RSYD
Mon Mar 30 10:53:02 +0000 2020,1244578377085960193,Scott Morrison just announced the two-person rule. What does it actually mean? https://t.co/ewN2xFdMDq
Mon Mar 30 10:52:18 +0000 2020,1244578192595120128,"#auspol 
#liarfromtheshire debt and disaster
New lnp taxes coming pay this back
,https://t.co/ru0vB4kHcf"
Mon Mar 30 10:47:04 +0000 2020,1244576874279231489,"Now I get it - the ABC (Australia) is a “Petri-Dish” Of Miserable, Glass-half-Empty anti-establishment whingers! 
Scott Morrison, Prime Minister, has demonstrated Statesman like Management of the Covid19 crisis which, it seems, pisses them off!
Give credit where it’s due!"
Mon Mar 30 10:44:33 +0000 2020,1244576242155884545,"Schools and wallets are described as a petri-dish - an instrument used to grow germs, according to #mediawatch tonight. It’s important the media doesn’t use this “alarmist language,” Prime Minister, Scott Morrison said in response. #coronavirus #rmitjourno"
Mon Mar 30 10:44:23 +0000 2020,1244576196689424385,Sponsor Scott Morrison: Make NURSES yearly registration FREE for 2020. https://t.co/znOZZWWYAV
Mon Mar 30 10:43:25 +0000 2020,1244575955512774656,"Peter Hartcher "" This is an admission by @ScottMorrisonMP  that they have totally stuffed up and it should have been done a month ago. Many of these employers will not rehire their staff and it does not include causal staff employed less than 12 months ""
https://t.co/RHtgRyZDYQ"
Mon Mar 30 10:41:08 +0000 2020,1244575382029897728,"Coronavirus: How to download the government's app, get updates on WhatsApp https://t.co/pPmVBtqAuF"
Mon Mar 30 10:39:38 +0000 2020,1244575003976151040,Here's how workers are reacting to Scott Morrison's #coronavirus wage subsidy announcement. #abc730 @carringtonAU #auspol https://t.co/3hJxrbiQ0l
Mon Mar 30 10:34:55 +0000 2020,1244573814148616194,We are losing the battle against PM Scott Morrison. He has taken away ALL our rights.
Mon Mar 30 10:32:58 +0000 2020,1244573325457641473,"Australian Prime Minister Scott Morrison unveils $130 billion job keeper package 

@ScottMorrisonMP

https://t.co/RFcUHbyVqJ"
Mon Mar 30 10:32:00 +0000 2020,1244573083014443008,"Scott Morrison announces $1,500 fortnightly payment for workers hit by coronavirus crisis – video : #auspol #australiapm https://t.co/PDd5wZURDL"
Mon Mar 30 10:30:43 +0000 2020,1244572760451346433,@Peter_Fox59 @BelindaJones68 @ScottMorrisonMP @realDonaldTrump Is that the same Scott Morrison that stopped flights from China and called it a pandemic earlier than most countries?
Mon Mar 30 10:29:16 +0000 2020,1244572392719921152,Scott Morrison: Student Nurses in Australia on placement to be paid during COVID-19 - Sign the Petition! https://t.co/K5Bpfk2Tda via @ChangeAUS
Mon Mar 30 10:26:05 +0000 2020,1244571593554059266,Brendan Murphy presents as someone who would be better suited to middle management. Kinda like Scott Morrison #4corners #auspol
Mon Mar 30 10:25:28 +0000 2020,1244571439866318848,"@ScottMorrisonMP 

Dear Scott Morrison, 
2 Millions of temporary visa holders are left behind without any help in case of they lost the job. Could you please consider and provide some kind of help."
Mon Mar 30 10:24:58 +0000 2020,1244571312367927296,"@kristenzeta I'm not employed. My issue is not complex and it would be a common issue amongst Australians, how do we get rid of Scott Morrison?"
Mon Mar 30 10:23:37 +0000 2020,1244570972923072517,Australian Prime Minister Scott Morrison on Monday announced an A$130 billion (€72 billion) ($79.86 billion) package to save jobs and aid the economy amid the coronavirus pandemic.
Mon Mar 30 10:21:59 +0000 2020,1244570559855251457,maybe we would be better off ?https://t.co/TI55h8N00Y
Mon Mar 30 10:21:24 +0000 2020,1244570415554428928,"#Coronavirus #Australia live updates: Scott Morrison gives workers $1500 per fortnight in wage subsidies
https://t.co/ibioYHofDy"
Mon Mar 30 10:19:58 +0000 2020,1244570055024746497,for unprecedented.action..@ScottMorrisonMP @Jeremy_Hunt @MattHancock @BorisJohnson @GaryLineker @Peter_Conradi @ShippersUnbound Scott Morrison is very impressive and is handling this  crisis impeccable..
Mon Mar 30 10:19:58 +0000 2020,1244570053955203073,"Scott Morrison the Australian Prime Minister is playing a blinder on  Linkedin..he is using LinkedIn  to communicate a lot more than any other world leader..""now is the time to dig deed..we have twin battles against a virus and the economic ruin that it will threaten..this calls"
Mon Mar 30 10:19:18 +0000 2020,1244569885578952707,"Yipper !.
"" have I EVER LIED TO YOU ???"".
Huh huh ??
Coronavirus Australia live news: Scott Morrison announces $1,500 a fortnight 'job keeper' payment to employers worth $130bn – latest https://t.co/7p7hq6GPuC"
Mon Mar 30 10:13:19 +0000 2020,1244568382260690949,To be bad at your job and a poor communicator helps exactly no-one. Scott Morrison is both but elected. How did the CMO get his job? Scary that elected officials who are rubbish choose rubbish public officials in key public safety roles. The electorate doesn't get this. #4corners
Mon Mar 30 10:13:14 +0000 2020,1244568359921844226,"It's unfair, it's picky, it's not right. I'm sorry.

But he doesn't speak like a leader. He doesn't act like a leader. He doesn't behave like a leader.

Scott Morrison is the wrong person in the wrong job at the wrong time. https://t.co/m4FGNoDkIL"
Mon Mar 30 10:11:46 +0000 2020,1244567988633649152,Scott Morrison: ALL HAIRDRESSERS TO PROTECTED AND CLOSED IMMEDIATELY - Sign the Petition! https://t.co/3pPfRsT1ej via @ChangeAUS
Mon Mar 30 10:09:12 +0000 2020,1244567344128487424,Make nurses registration free for 2020 https://t.co/ygptowDNEC
Mon Mar 30 10:08:25 +0000 2020,1244567148757946369,"seriously, Scott Morrison is disturbing"
Mon Mar 30 10:07:23 +0000 2020,1244566888664854528,"@ScottMorrisonMP In unprecedented and difficult times, you are doing a great job and showing true leadership. Can you please help with this too? https://t.co/blSuqY8TIX"
Mon Mar 30 10:06:27 +0000 2020,1244566651455979521,That ‘I’m still going to the footy’ line from Scott Morrison really was inexplicable. Hasn’t got any better with time either. #4corners
Mon Mar 30 10:06:23 +0000 2020,1244566635437907969,"Willings, to ask Scott Morrison to raise the pensioners DSP’s by $550 for 6 months, if you wanna this you shall do what’s best interest of the state. #STATED #auspol"
Mon Mar 30 10:04:56 +0000 2020,1244566270483124229,"@ScottMorrisonMP Thank you for protecting Australians, our health and our economy! Can you please help with this as well? https://t.co/2cDnaD9Yur"
Mon Mar 30 10:04:34 +0000 2020,1244566177621233664,"And yet the level of Coronavirus in Australia is only 4,000 - and the new cases have fallen now for three days in a row.  If this continues it would be an extraordinary vindication of Scott Morrison’s policy. https://t.co/7AvEJxpNY0"
Mon Mar 30 10:04:18 +0000 2020,1244566112345264141,A timely reminder of words Scott Morrison will have read many times but doesn’t seem to have understood. https://t.co/i45Sw3GeOX
Mon Mar 30 10:03:05 +0000 2020,1244565804474961920,Coronavirus updates LIVE: Scott Morrison announces $130 billion 'Jobkeeper' package to support Australian workers through COVID-19 pandemic https://t.co/KgVBc52HyH via @smh
Mon Mar 30 10:02:12 +0000 2020,1244565581505761280,Here's how workers are reacting to Scott Morrison's coronavirus wage subsidy announcement - ABC News (Australian Broadcasting Corporation) https://t.co/ImRb4lQOBY via @skinnergj - CRNews
Mon Mar 30 10:00:27 +0000 2020,1244565141624061953,"Scott Morrison announces $1,500 fortnightly payment for workers hit by coronavirus crisis – video https://t.co/cXTKABJ2dZ"
Mon Mar 30 10:00:22 +0000 2020,1244565122229710849,"It's March 30, 2020 at 09:00PM and the current Australian Prime Minister is Scott Morrison."
Mon Mar 30 10:00:13 +0000 2020,1244565084984107010,@Gay_Alcorn @RitaPanahi @callapilla I think Scott Morrison getting up and not acting like a baby even though he is being constantly attacked is making people like him more. He has no special treatment or fans.
Mon Mar 30 10:00:03 +0000 2020,1244565041728204805,@Joe_Hildebrand @abc730 I hope Scott Morrison watched it because he’s still talking 6 months of this.
Mon Mar 30 09:59:39 +0000 2020,1244564941576613890,"#
#ScottyFromMarketing 
#scottythesalesman 
#liarfromtheshire
For all those believing  scott Morrison and media on money keep workers in jobs
One_ it has to go through parliment
Two _ parliment shutdown by Morrison
Three_ this wont be happening till sometime in may"
Mon Mar 30 09:59:01 +0000 2020,1244564782939648000,"@9NewsQueensland @CUhlmann And you call yourself a christian! Your a fake and a phony! My 10 year old Aussie born son thinks your racist, wise words from the mouths if babes! We will have to find a way back to NZ, but Scott Morrison don't cone to NZ, your no longer welcome!"
Mon Mar 30 09:58:41 +0000 2020,1244564699158437888,Scott Morrison was too slow to move from his business as usual “Scotty from Marketing” approach. #4Corners
Mon Mar 30 09:57:56 +0000 2020,1244564508032430080,Thank you Scott Morrison! https://t.co/ndk350Ju4K
Mon Mar 30 09:57:20 +0000 2020,1244564356110716929,So Trump (supposedly a good guy) and Australian Prime Minister Scott Morrison (piece of shi*) are both contemplating giving masses around 1500. More and more this looks like crumbs to pacify White people for a short time.
Mon Mar 30 09:56:31 +0000 2020,1244564153349492737,"@Yummhh__ @AmandaPerram ""Them"", these people are not them, they are ""us"". Scott Morrison said if you are Australian, return home!"
Mon Mar 30 09:54:25 +0000 2020,1244563622551937026,"Thanks Scott Morrison for your important messages.  However I still would like to know what you are specifically doing about the potential foreign ownership of Australian companies, land and interests.  Have you read Senator Hanson's letter to you?I would like to see you act now."
Mon Mar 30 09:52:16 +0000 2020,1244563084372398081,❤️🇳🇿🇱🇷👍❤️🇳🇿🇱🇷👍 BEER FRIDGE FACTS !! When Scott Morrison first brought back Chinese Australians from Wuhan and put them on Christmas island the bedwetting Australia' hating ABC and Green party calling it Racist. Now same iddits backflip saying total lockdown. Fair dinkum mate !!
Mon Mar 30 09:51:55 +0000 2020,1244562995792850944,I think Scott Morrison needs to give #MAFS a stimulus package
Mon Mar 30 09:46:32 +0000 2020,1244561639954759681,"Prime Minister Scott Morrison has announced a $130 billion package to support the wages of up to 6 million Australian throughout the coronavirus crisis.

The ""Jobkeeper"" subsidy will be worth $1500 a fortnight and paid to employers to pay their employees. https://t.co/v3JG3bled1"
Mon Mar 30 09:41:58 +0000 2020,1244560492338614275,"Coronavirus Australia live news: Scott Morrison announces $1,500 a fortnight 'job keeper' payment to employers worth $130bn – latest https://t.co/GHGdDPSVGg"
Mon Mar 30 09:40:36 +0000 2020,1244560148154052610,"This afternoon, Prime Minister Scott Morrison announced a $130 billion economic package - which includes relief for our beloved hospitality industry. Click the link below for details #inittogether #supporthospitality
https://t.co/vwX5dGBjji"
Mon Mar 30 09:39:59 +0000 2020,1244559992155295744,Scott Morrison announces $1.1 billion plan for coronavirus support  https://t.co/iGwDwg6LbB
Mon Mar 30 09:39:58 +0000 2020,1244559989621972992,"""In the months ahead, we're going to find out how strong we are."" - Prime Minister Scott Morrison #4corners, #covid19, #rmitjourno"
Mon Mar 30 09:38:56 +0000 2020,1244559729206030337,"“We’re a strong nation of strong people and in this moment we’re going to find out just how strong we are.”
— Scott Morrison
#rmitJourno #4corners #pandemic #sallyneighbour #coronavirus #abc #iview #fourcorners"
Mon Mar 30 09:37:31 +0000 2020,1244559370001584128,"@GayMaxine @nzherald Good on JA. But we should also say thanks to Scott Morrison. Whether you vote blue or red, this would not have happened if he didn’t want it to."
Mon Mar 30 09:37:16 +0000 2020,1244559306529230848,"Scott Morrison and the Australian government can get fucked.
""Oh we're gonna hand out extra wage to businesses currently flourishing to keep their employers employed than letting them take time off work for their health.""
AND YOU WONDER WHY IT IS WE HAVE OVER 1K CASES.

(1/2)"
Mon Mar 30 09:37:05 +0000 2020,1244559263525031936,@afneil @cjh3940 That no doubt will be Scott Morrison’s fault
Mon Mar 30 09:36:15 +0000 2020,1244559053327454208,"Coronavirus update LIVE: Scott Morrison announces 'Jobkeeper' package, COVID-19 death toll hits 18 in Australia https://t.co/b9KVXFRxIP"
Mon Mar 30 09:35:20 +0000 2020,1244558820812021760,"Scott Morrison to offer coronavirus wage subsidy to Australian businesses and workers
https://t.co/SnNMbl0V6f"
Mon Mar 30 09:34:57 +0000 2020,1244558723437064192,"@Somaya39 Hey somaya, we heard a rumour that Scott Morrison might announce stage four, god help us if it’s true😩"
Mon Mar 30 09:32:58 +0000 2020,1244558226785333249,"India's Prime Minister Narendra Modi has proposed a joint G20 strategy to fight Coronavirus after finalizing time-schedule for SAARC nations video conference. This was confirmed by Australian PM Scott Morrison at a press conference.

https://t.co/AINi5NBTgJ"
Mon Mar 30 09:32:00 +0000 2020,1244557982433775617,Coronavirus: Scott Morrison announces $130 billion wage subsidy package : #auspol #australiapm https://t.co/RTPakcbiFv
Mon Mar 30 09:31:18 +0000 2020,1244557805203230720,"More fundamentally, Prime Minister Scott Morrison needs to move on from the idea that “the best form of welfare is a job”, a phrase that has become an incantation for him, a badge of conviction, repeated ad tedium. https://t.co/6P3j6PQFgM"
Mon Mar 30 09:30:05 +0000 2020,1244557502328512512,"The payment will be available to full-time, part-time and sole-trader workers.

Casual workers will have access to the payment if they have been with their employers for 12 months or more. #9News
https://t.co/JZsrH9L11A"
Mon Mar 30 09:24:19 +0000 2020,1244556049102733313,"@GillhamGeoff @MikeCarlton01 @AlboMP @JEChalmers “The preacher he might have been...”. See The Monthly Feb 2020, “The Devil and Scott Morrison “"
Mon Mar 30 09:19:08 +0000 2020,1244554744099553280,"I have never seen a sader day than when Scott Morrison addressed the nation today , u sir are weak and self-serving and I call you  out , im coming  for you !!"
Mon Mar 30 09:17:54 +0000 2020,1244554434383757313,"@WoJiangYou @jmcheer1 @Qldaah Scott Morrison, Australia's Pentecostalot PM...."
Mon Mar 30 09:17:47 +0000 2020,1244554404595814400,"@ScottMorrisonMP s 1st #Stimulus Package $4.6 Billion , 2nd Stimulus Package $66 Billion , 3rd Stimulus Package $130 Billion Everyone But People On The #DisabilitySupportPension And #CarersPayment Get A Minimum Of An Extra $500 A Week 
https://t.co/RHtgRyZDYQ
#auspol"
Mon Mar 30 09:17:22 +0000 2020,1244554298865811456,"""This is a Team Australia moment,"" Josh Frydenberg tells #abc730. Don't think I've heard that phrase in a while!!!  https://t.co/hZPR4IdrsD"
Mon Mar 30 09:17:16 +0000 2020,1244554276891840513,"@VicGovDHHS Ok, this is harder than it should be. My wife and our daughter in a pram together with her sister from another household. Allowed or not? Scott Morrison said a reason for the 2 person limit was so women could get fresh air without being alone. Does my wife need to be alone?"
Mon Mar 30 09:16:07 +0000 2020,1244553983974232067,Why am I reminded of Scott Morrison when I hear that phrase? https://t.co/EOXKPNXZkt
Mon Mar 30 09:13:44 +0000 2020,1244553387322081280,"On purpose caused by the pm scott morrison , look at his record and what he does on purpose. That subhuman clearly hates animals and the environment . Whilst creating a 160 million fortune for himself. https://t.co/gnr0PsSYvE"
Mon Mar 30 09:12:54 +0000 2020,1244553177241759750,"Will the new stimulus package, providing assistance to those at risk of becoming jobless by the coronavirus crisis, be enough to save Australia from recession? Political Editor @Riley7News and Finance Editor @GemmaActon weigh in. https://t.co/54WNVf051t #TheLatest #7NEWS https://t.co/esbHmR7voL"
Mon Mar 30 09:12:54 +0000 2020,1244553177229185024,"Will the new stimulus package, providing assistance to those at risk of becoming jobless by the coronavirus crisis, be enough to save Australia from recession? Political Editor @Riley7News and Finance Editor @GemmaActon weigh in. https://t.co/5InPunhvPM #TheLatest #7NEWS https://t.co/oAllCmTXgH"
Mon Mar 30 09:12:54 +0000 2020,1244553177212444672,"Will the new stimulus package, providing assistance to those at risk of becoming jobless by the coronavirus crisis, be enough to save Australia from recession? Political Editor @Riley7News and Finance Editor @GemmaActon weigh in. https://t.co/Ad07ytVLf8 #TheLatest #7NEWS https://t.co/Bevv13YUs8"
Mon Mar 30 09:12:54 +0000 2020,1244553177195663361,"Will the new stimulus package, providing assistance to those at risk of becoming jobless by the coronavirus crisis, be enough to save Australia from recession? Political Editor @Riley7News and Finance Editor @GemmaActon weigh in. https://t.co/11ASP1Ij8E #TheLatest #7NEWS https://t.co/DxIc9fvEwL"
Mon Mar 30 09:12:54 +0000 2020,1244553177183039490,"Will the new stimulus package, providing assistance to those at risk of becoming jobless by the coronavirus crisis, be enough to save Australia from recession? Political Editor @Riley7News and Finance Editor @GemmaActon weigh in. https://t.co/nCLT3jBoGc #TheLatest #7NEWS https://t.co/X86UbFbyYN"
Mon Mar 30 09:12:54 +0000 2020,1244553177178861569,"Will the new stimulus package, providing assistance to those at risk of becoming jobless by the coronavirus crisis, be enough to save Australia from recession? Political Editor @Riley7News and Finance Editor @GemmaActon weigh in. https://t.co/dUJ9s9hN1m #TheLatest #7NEWS https://t.co/sHhRUYCOl5"
Mon Mar 30 09:12:52 +0000 2020,1244553166181433346,Scott Morrison addresses the nation https://t.co/kr2W3u6TAH via @skinnergj - CRNews
Mon Mar 30 09:12:20 +0000 2020,1244553035180691456,"OK, people. If you know any ""Quiet Australians"" can you please let them know that the anti-virus software on their computing devices does NOT protect them against #COVID19au!! And as far as I know, Scott Morrison has not said this. Yet.......
#auspol"
Mon Mar 30 09:11:58 +0000 2020,1244552940913750016,"@theheraldsun How many Australians have to commit suicide, get beaten up by a spouse, develop a drug or alcohol problem, be driven to a life of crime, or become long-term unemployed before Scott Morrison declares this lockdown a success?? #coronavirusaus #coronavirusau #coronavirus #auspol2020"
Mon Mar 30 09:10:07 +0000 2020,1244552477237788673,"Scott Morrison just announced the two-person rule in the fight against coronavirus, but what does it actually mean? - ABC News (Australian Broadcasting Corporation) https://t.co/fR7FD3IUeC, see more https://t.co/LSr51ckYOR"
Mon Mar 30 09:08:28 +0000 2020,1244552059388440577,Treasurer @JoshFrydenberg joins The Latest to explain the new $130 billion economic stimulus package for low-to-middle-income earners that was announced by @ScottMorrisonMP earlier today. https://t.co/5InPunhvPM #TheLatest #7NEWS https://t.co/97cLRMqmm6
