created_at,tweet_id,text
Sun Mar 22 23:26:18 +0000 2020,1241868836468473856,"coronavirus has cancelled democracy sausage for the QLD local elections - Jeanette Young says no BBQs, no community fetes etc this weekend at polling places https://t.co/s5gcvpqU6S"
Sun Mar 22 23:26:16 +0000 2020,1241868831435313152,Scott Morrison is a twat #ScottyFromMarketting #ScottMorrison #COVIDー19 #COVIDIOTS
Sun Mar 22 23:26:16 +0000 2020,1241868829124218885,"""I can assure you, my prayer knees are getting a good work out""

Scott Morrison, Australian Prime Minister, addressing Parliament.

""...like a $50 hooker when the US Pacific fleet is in town"" he did not add.

We really do need to work on separating church and state more.

#auspol"
Sun Mar 22 23:25:14 +0000 2020,1241868571367444480,@ScottMorrisonMP Good to hear PM Scott Morrison calling on people to pray about the coronavirus.
Sun Mar 22 23:24:52 +0000 2020,1241868478140669952,Scott Morrison’s reaction or lack there of has necessitated a new hashtag. #Scomotooslow
Sun Mar 22 23:24:38 +0000 2020,1241868418136993793,"Prime Minister Scott Morrison says across Australia today many thousands of Australians will lose their jobs. ""They are lining up at Centrelink offices as we speak. Something unimaginable at this scale only weeks ago. They have lost their jobs, many, and we know many more will"". https://t.co/f5EYaDi01I"
Sun Mar 22 23:24:23 +0000 2020,1241868354006192128,"@CitizensIntel Italy’s virus deaths surge past China’s
https://t.co/Hf8Efl1y1X https://t.co/jgoftwyfRF"
Sun Mar 22 23:23:45 +0000 2020,1241868195121655809,"""Across Australia today, many thousands of Australians will lose their jobs. 

They are lining up at Centrelink offices as we speak. 

Something unimaginable at this scale only weeks ago.

This is the biggest economic shock our nation has faced in generations""

PM Scott Morrison"
Sun Mar 22 23:23:28 +0000 2020,1241868125072576512,@AGavrielatos I think it’s time for a new hashtag re. Scott Morrison’s reaction to Covid-19.   #scomotooslow
Sun Mar 22 23:23:23 +0000 2020,1241868105657147392,"So in the age of social distancing, how is our media going to continue their practice of licking every LNP member (and especially Scott Morrison) from head-to-toe during interviews? 🤔 #auspol https://t.co/vxxKS6HL2N"
Sun Mar 22 23:23:13 +0000 2020,1241868063357595649,‘Across Australia today many thousands of Australians will lose their jobs. They are lining up at Centrelink offices as we speak’ - Prime Minister Scott Morrison is speaking in the House of Reps #auspol #coronavirus
Sun Mar 22 23:22:52 +0000 2020,1241867973188411392,"“My prayer knees are getting a good workout” - Scott Morrison 

😫 

#auspol #coronavirusaustralia #rona"
Sun Mar 22 23:22:46 +0000 2020,1241867950430334976,"""I can assure you, my prayer knees are getting a good work out"" - Australian Prime Minister Scott Morrison https://t.co/JYYhgh0Y2Z"
Sun Mar 22 23:22:22 +0000 2020,1241867846935654400,Prime Minister Scott Morrison is telling Parliament that Australians are lining up at Centrelink offices as he speaks.
Sun Mar 22 23:22:10 +0000 2020,1241867797262557184,"Watching the Prime Minister’s Statement to the House of Representatives. Then watched The President of United States address to the Nation. Think what you may of Scott Morrison he was dignified, calm and empathic. Made me proud as a new Australian."
Sun Mar 22 23:21:58 +0000 2020,1241867746989629440,Scott Morrison calls on people of faith in Australia to pray and says his prayer knees are getting a good work out. He says the loss of jobs at this scale was unimaginable even weeks ago.
Sun Mar 22 23:21:55 +0000 2020,1241867735874686976,"For those still wondering how long an innings we're facing with coronavirus, Prime Minister Scott Morrison has told parliament we're in this for at least six months. https://t.co/IsbvxHp0wW"
Sun Mar 22 23:21:50 +0000 2020,1241867714118868993,Wasn't Scott Morrison the one 10 days ago who said he was going to the Football and would continue to shake hands against every piece of Expert Advice. The man has ZERO respect for knowledge or expertise. He has ZERO credibility. #CoronaAustralia
Sun Mar 22 23:21:42 +0000 2020,1241867681604587520,"""No more going to the pub after work. 

No more going to the gym in the morning. 

No more sitting down at a cafe for brunch. 

These changes are vital to slow the spread of this virus.""

PM Scott Morrison to parliament #coronavirusaus #auspol"
Sun Mar 22 23:21:29 +0000 2020,1241867624427872256,Scott Morrison calling on prayer...seriously just fuck off.
Sun Mar 22 23:21:12 +0000 2020,1241867556660510720,"Australians will be living with this virus for the next 6 months: Scott Morrison tells Parliament. And the market’s dived. PM says likely to impose further restrictions on our daily lives, wants consistency where possible across the states. #COVID19Aus"
Sun Mar 22 23:20:54 +0000 2020,1241867478814224384,"Scott Morrison tells Parliament for many 2020 ""will be the toughest year of our lives"". Christ. #auspol #Covid_19australia"
Sun Mar 22 23:20:51 +0000 2020,1241867468655562752,"@ScottMorrisonMP God is with you Scott Morrison, do not give up. As He said to Joshua He also says to you ""be strong and courageous"". Our church is praying and fasting for you. Call the nation to a fasting and praying and God will change it."
Sun Mar 22 23:20:37 +0000 2020,1241867407670403072,"Scott Morrison: ""For many, young and old, 2020 will be the toughest year of our lives."""
Sun Mar 22 23:20:03 +0000 2020,1241867263898030080,Last night I felt like Scott Morrison was talking at us rather than to us.
Sun Mar 22 23:19:54 +0000 2020,1241867228615544832,"Scott Morrison says Parliament has very important work to do today, to help lessen the blow for Australians. He says major changes to our lives are vital to saving lives."
Sun Mar 22 23:19:48 +0000 2020,1241867201730076672,"I'm on HFC, trying to stream Scott Morrison's speech in the parliament, but my partner is in a meeting with her team at work. Unfortunately I can't watch since it is slowing down her internet too much.

If only we stuck to Labor's original FTTP @NBN_Australia"
Sun Mar 22 23:19:13 +0000 2020,1241867054396801025,"#BREAKING: PM Scott Morrison is making an address in Parliament in relation to the coronavirus crisis. #TMS7

WATCH LIVE: https://t.co/cNf3xOJDld https://t.co/bCAslccqHq"
Sun Mar 22 23:18:24 +0000 2020,1241866849416957952,Scott Morrison leading a fucking sermon in Parliament right now #auspol2020
